Unnamed: 0,VISIT_AREA_ID,TRAVEL_ID,VISIT_ORDER,VISIT_AREA_NM,VISIT_START_YMD,VISIT_END_YMD,ROAD_NM_ADDR,LOTNO_ADDR,X_COORD,Y_COORD,ROAD_NM_CD,LOTNO_CD,POI_ID,POI_NM,RESIDENCE_TIME_MIN,VISIT_AREA_TYPE_CD,REVISIT_YN,VISIT_CHC_REASON_CD,LODGING_TYPE_CD,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,SGG_CD,TRAVEL_NM,TRAVELER_ID,TRAVEL_PURPOSE,TRAVEL_START_YMD,TRAVEL_END_YMD,MVMN_NM,TRAVEL_MISSION,TRAVEL_MISSION_CHECK,TRAVEL_MISSION_PRIORITY,RESIDENCE_SGG_CD,GENDER,AGE_GRP,EDU_NM,EDU_FNSH_SE,MARR_STTS,FAMILY_MEMB,JOB_NM,JOB_ETC,INCOME,HOUSE_INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_LIKE_SIDO_1,TRAVEL_LIKE_SGG_1,TRAVEL_LIKE_SIDO_2,TRAVEL_LIKE_SGG_2,TRAVEL_LIKE_SIDO_3,TRAVEL_LIKE_SGG_3,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_STATUS_YMD,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3,TRAVEL_COMPANIONS_NUM,ADDR,RES_CAFE,VISIT_COUNT,VISIT_AREA_MAIN_TYPE
423939,2210300001,d_d007636,27,카페테,2022-10-30 00:00:00,2022-10-30 00:00:00,제주특별자치도 서귀포시 천제연로 311,제주특별자치도 서귀포시 회수동 629-3,126.437742,33.2517928,,,,,60,11,N,1,,5,5,5,,D01,d007636,22;22;22;22;22;22;22;26;26;26;26;,2022-10-27 00:00:00,2022-11-01 00:00:00,대중교통 등,22;26;,6;22;26,6,26,여,20,5,1,1,2,3.0,,4,4.0,2,1,26,26200,48,48170,47,47130,1,7,1,7,1,1,7,1,부산광역시,제주,나홀로 여행,2022-10-27~2022-10-31,2,4.0,1.0,0,제주특별자치도 서귀포시 천제연로 311,1,5,11
423944,2210270005,d_d007636,5,삼양해수욕장,2022-10-27 00:00:00,2022-10-27 00:00:00,,제주특별자치도 제주시 삼양이동 1960-4,126.5855373,33.52586702,,,,,30,1,N,5,,5,5,5,,D01,d007636,22;22;22;22;22;22;22;26;26;26;26;,2022-10-27 00:00:00,2022-11-01 00:00:00,대중교통 등,22;26;,6;22;26,6,26,여,20,5,1,1,2,3.0,,4,4.0,2,1,26,26200,48,48170,47,47130,1,7,1,7,1,1,7,1,부산광역시,제주,나홀로 여행,2022-10-27~2022-10-31,2,4.0,1.0,0,제주특별자치도 제주시 삼양이동 1960-4,2,34,1
423978,2210300002,d_d007636,28,어멍감자탕,2022-10-30 00:00:00,2022-10-30 00:00:00,제주특별자치도 서귀포시 남원읍 남원체육관로 286,제주특별자치도 서귀포시 남원읍 남원리 1302-3,126.7158248,33.27976562,,,POI01000000C9PJVK,선우빌리지1차,60,11,N,9,,3,2,3,,D01,d007636,22;22;22;22;22;22;22;26;26;26;26;,2022-10-27 00:00:00,2022-11-01 00:00:00,대중교통 등,22;26;,6;22;26,6,26,여,20,5,1,1,2,3.0,,4,4.0,2,1,26,26200,48,48170,47,47130,1,7,1,7,1,1,7,1,부산광역시,제주,나홀로 여행,2022-10-27~2022-10-31,2,4.0,1.0,0,제주특별자치도 서귀포시 남원읍 남원체육관로 286,0,1,11
423979,2210290005,d_d007636,23,키친요디 2호관,2022-10-29 00:00:00,2022-10-29 00:00:00,제주특별자치도 제주시 오복1길 23,제주특별자치도 제주시 이도이동 1035-5,126.5331376,33.49706409,,,,,60,11,N,5,,5,5,5,,D01,d007636,22;22;22;22;22;22;22;26;26;26;26;,2022-10-27 00:00:00,2022-11-01 00:00:00,대중교통 등,22;26;,6;22;26,6,26,여,20,5,1,1,2,3.0,,4,4.0,2,1,26,26200,48,48170,47,47130,1,7,1,7,1,1,7,1,부산광역시,제주,나홀로 여행,2022-10-27~2022-10-31,2,4.0,1.0,0,제주특별자치도 제주시 오복1길 23,0,1,11
423980,2210300004,d_d007636,30,라바르,2022-10-30 00:00:00,2022-10-30 00:00:00,제주특별자치도 서귀포시 중앙로 13,제주특별자치도 서귀포시 서귀동 439-2,126.561783,33.24584058,,,POI010000006W7SKH,온천탕,60,11,N,2,,5,5,5,,D01,d007636,22;22;22;22;22;22;22;26;26;26;26;,2022-10-27 00:00:00,2022-11-01 00:00:00,대중교통 등,22;26;,6;22;26,6,26,여,20,5,1,1,2,3.0,,4,4.0,2,1,26,26200,48,48170,47,47130,1,7,1,7,1,1,7,1,부산광역시,제주,나홀로 여행,2022-10-27~2022-10-31,2,4.0,1.0,0,제주특별자치도 서귀포시 중앙로 13,0,3,11
423983,2210270006,d_d007636,6,삼양우숙이앤인생게장,2022-10-27 00:00:00,2022-10-27 00:00:00,제주특별자치도 제주시 설촌로2길 23,제주특별자치도 제주시 삼양이동 2130-8,126.5841098,33.52184654,,,POI0100000078KQTE,제주YES교회,90,11,N,5,,5,5,5,,D01,d007636,22;22;22;22;22;22;22;26;26;26;26;,2022-10-27 00:00:00,2022-11-01 00:00:00,대중교통 등,22;26;,6;22;26,6,26,여,20,5,1,1,2,3.0,,4,4.0,2,1,26,26200,48,48170,47,47130,1,7,1,7,1,1,7,1,부산광역시,제주,나홀로 여행,2022-10-27~2022-10-31,2,4.0,1.0,0,제주특별자치도 제주시 설촌로2길 23,0,1,11
423984,2210280006,d_d007636,15,구좌농협하나로마트 중부점,2022-10-28 00:00:00,2022-10-28 00:00:00,제주특별자치도 제주시 구좌읍 세평항로 13,제주특별자치도 제주시 구좌읍 평대리 3351-2,126.85338,33.52494818,,,POI010000006VRZ6T,구좌농협하나로마트,0,10,N,9,,4,4,4,,D01,d007636,22;22;22;22;22;22;22;26;26;26;26;,2022-10-27 00:00:00,2022-11-01 00:00:00,대중교통 등,22;26;,6;22;26,6,26,여,20,5,1,1,2,3.0,,4,4.0,2,1,26,26200,48,48170,47,47130,1,7,1,7,1,1,7,1,부산광역시,제주,나홀로 여행,2022-10-27~2022-10-31,2,4.0,1.0,0,제주특별자치도 제주시 구좌읍 세평항로 13,2,13,10
423997,2210310001,d_d007636,33,스타벅스 제주용담DT점,2022-10-31 00:00:00,2022-10-31 00:00:00,제주특별자치도 제주시 서해안로 380,제주특별자치도 제주시 용담삼동 2572-4,126.4844801,33.51248673,,,POI01000000EG4O0I,화이트하우스호텔,30,11,N,5,,5,5,5,,D01,d007636,22;22;22;22;22;22;22;26;26;26;26;,2022-10-27 00:00:00,2022-11-01 00:00:00,대중교통 등,22;26;,6;22;26,6,26,여,20,5,1,1,2,3.0,,4,4.0,2,1,26,26200,48,48170,47,47130,1,7,1,7,1,1,7,1,부산광역시,제주,나홀로 여행,2022-10-27~2022-10-31,2,4.0,1.0,0,제주특별자치도 제주시 서해안로 380,1,38,11
424035,2210290004,d_d007636,22,어음리억새군락지,2022-10-29 00:00:00,2022-10-29 00:00:00,,제주특별자치도 제주시 애월읍 어음리 산 68-5,126.368172,33.37764356,,,,,60,1,N,1,,5,5,5,,D01,d007636,22;22;22;22;22;22;22;26;26;26;26;,2022-10-27 00:00:00,2022-11-01 00:00:00,대중교통 등,22;26;,6;22;26,6,26,여,20,5,1,1,2,3.0,,4,4.0,2,1,26,26200,48,48170,47,47130,1,7,1,7,1,1,7,1,부산광역시,제주,나홀로 여행,2022-10-27~2022-10-31,2,4.0,1.0,0,제주특별자치도 제주시 애월읍 어음리 산 68-5,2,25,1
424059,2210280008,d_d007636,17,빨간집 아라점,2022-10-28 00:00:00,2022-10-28 00:00:00,제주특별자치도 제주시 중앙로 556,제주특별자치도 제주시 아라일동 6092-4,126.5453505,33.47397817,,,,,120,11,N,8,,5,5,5,,D01,d007636,22;22;22;22;22;22;22;26;26;26;26;,2022-10-27 00:00:00,2022-11-01 00:00:00,대중교통 등,22;26;,6;22;26,6,26,여,20,5,1,1,2,3.0,,4,4.0,2,1,26,26200,48,48170,47,47130,1,7,1,7,1,1,7,1,부산광역시,제주,나홀로 여행,2022-10-27~2022-10-31,2,4.0,1.0,0,제주특별자치도 제주시 중앙로 556,0,1,11
424060,2210280003,d_d007636,12,항파두리 항몽유적지 나홀로나무,2022-10-28 00:00:00,2022-10-28 00:00:00,,제주특별자치도 제주시 애월읍 상귀리 963-1,126.4062603,33.44983319,,,,,30,2,N,1,,5,5,5,,D01,d007636,22;22;22;22;22;22;22;26;26;26;26;,2022-10-27 00:00:00,2022-11-01 00:00:00,대중교통 등,22;26;,6;22;26,6,26,여,20,5,1,1,2,3.0,,4,4.0,2,1,26,26200,48,48170,47,47130,1,7,1,7,1,1,7,1,부산광역시,제주,나홀로 여행,2022-10-27~2022-10-31,2,4.0,1.0,0,제주특별자치도 제주시 애월읍 상귀리 963-1,2,3,2
424063,2210290006,d_d007636,24,모던뽀이,2022-10-29 00:00:00,2022-10-29 00:00:00,제주특별자치도 제주시 신성로13길 4,제주특별자치도 제주시 이도이동 1771-3,126.5289286,33.4995059,,,,,120,11,N,5,,5,5,5,,D01,d007636,22;22;22;22;22;22;22;26;26;26;26;,2022-10-27 00:00:00,2022-11-01 00:00:00,대중교통 등,22;26;,6;22;26,6,26,여,20,5,1,1,2,3.0,,4,4.0,2,1,26,26200,48,48170,47,47130,1,7,1,7,1,1,7,1,부산광역시,제주,나홀로 여행,2022-10-27~2022-10-31,2,4.0,1.0,0,제주특별자치도 제주시 신성로13길 4,0,1,11
424064,2210290001,d_d007636,19,장인의집,2022-10-29 00:00:00,2022-10-29 00:00:00,제주특별자치도 제주시 애월읍 애월로19길 31,제주특별자치도 제주시 애월읍 애월리 399-1,126.3268372,33.46574245,,,,,60,11,N,1,,5,5,5,,D01,d007636,22;22;22;22;22;22;22;26;26;26;26;,2022-10-27 00:00:00,2022-11-01 00:00:00,대중교통 등,22;26;,6;22;26,6,26,여,20,5,1,1,2,3.0,,4,4.0,2,1,26,26200,48,48170,47,47130,1,7,1,7,1,1,7,1,부산광역시,제주,나홀로 여행,2022-10-27~2022-10-31,2,4.0,1.0,0,제주특별자치도 제주시 애월읍 애월로19길 31,0,9,11
424073,2210280007,d_d007636,16,별방진,2022-10-28 00:00:00,2022-10-28 00:00:00,,제주특별자치도 제주시 구좌읍 하도리 3354,126.8828987,33.52677198,,,POI01000000EBU5RB,별방진,60,1,N,3,,5,5,5,,D01,d007636,22;22;22;22;22;22;22;26;26;26;26;,2022-10-27 00:00:00,2022-11-01 00:00:00,대중교통 등,22;26;,6;22;26,6,26,여,20,5,1,1,2,3.0,,4,4.0,2,1,26,26200,48,48170,47,47130,1,7,1,7,1,1,7,1,부산광역시,제주,나홀로 여행,2022-10-27~2022-10-31,2,4.0,1.0,0,제주특별자치도 제주시 구좌읍 하도리 3354,2,11,2
424076,2210270007,d_d007636,7,다이소 제주삼화점,2022-10-27 00:00:00,2022-10-27 00:00:00,제주특별자치도 제주시 연삼로 844,제주특별자치도 제주시 화북이동 168-1,126.5760435,33.51161317,,,,,30,10,N,9,,4,3,3,,D01,d007636,22;22;22;22;22;22;22;26;26;26;26;,2022-10-27 00:00:00,2022-11-01 00:00:00,대중교통 등,22;26;,6;22;26,6,26,여,20,5,1,1,2,3.0,,4,4.0,2,1,26,26200,48,48170,47,47130,1,7,1,7,1,1,7,1,부산광역시,제주,나홀로 여행,2022-10-27~2022-10-31,2,4.0,1.0,0,제주특별자치도 제주시 연삼로 844,2,1,10
424077,2210110006,d_d003657,6,제주 애월회관 애월곽지점,2022-10-11 00:00:00,2022-10-11 00:00:00,제주특별자치도 제주시 애월읍 애월로 38,제주특별자치도 제주시 애월읍 애월리 2162-1,126.312695,33.46189631,,,,,30,11,N,11,,2,1,1,,D01,d003657,22;6;7;,2022-10-11 00:00:00,2022-10-12 00:00:00,자가용,22;6;7;,6;21;24,6,50,여,40,6,1,4,1,2.0,,4,,1,1,50,50110,26,26350,48,48840,2,6,2,5,5,3,6,6,제주특별자치도,제주,2인 여행(가족 외),2022-10-07~2022-10-07,7,6.0,5.0,1,제주특별자치도 제주시 애월읍 애월로 38,0,4,11
424081,2210110003,d_d003657,3,제주도립김창열미술관,2022-10-11 00:00:00,2022-10-11 00:00:00,제주특별자치도 제주시 한림읍 용금로 883-5,제주특별자치도 제주시 한림읍 월림리 115-23,126.2686621,33.33906784,,,,,30,3,N,1,,4,4,4,,D01,d003657,22;6;7;,2022-10-11 00:00:00,2022-10-12 00:00:00,자가용,22;6;7;,6;21;24,6,50,여,40,6,1,4,1,2.0,,4,,1,1,50,50110,26,26350,48,48840,2,6,2,5,5,3,6,6,제주특별자치도,제주,2인 여행(가족 외),2022-10-07~2022-10-07,7,6.0,5.0,1,제주특별자치도 제주시 한림읍 용금로 883-5,2,21,3
424102,2210110002,d_d003657,2,제주현대미술관,2022-10-11 00:00:00,2022-10-11 00:00:00,제주특별자치도 제주시 한경면 저지14길 35,제주특별자치도 제주시 한경면 저지리 2114-63,126.265585,33.33966276,,,POI01000000B31ZGQ,저지문화예술인마을,30,3,N,1,,5,4,4,,D01,d003657,22;6;7;,2022-10-11 00:00:00,2022-10-12 00:00:00,자가용,22;6;7;,6;21;24,6,50,여,40,6,1,4,1,2.0,,4,,1,1,50,50110,26,26350,48,48840,2,6,2,5,5,3,6,6,제주특별자치도,제주,2인 여행(가족 외),2022-10-07~2022-10-07,7,6.0,5.0,1,제주특별자치도 제주시 한경면 저지14길 35,2,40,3
424142,2210110004,d_d003657,4,문화예술 공공수장고,2022-10-11 00:00:00,2022-10-11 00:00:00,,제주특별자치도 제주시 한경면 저지리 2114-1,126.2649473,33.33706419,,,,,30,3,N,5,,5,4,4,,D01,d003657,22;6;7;,2022-10-11 00:00:00,2022-10-12 00:00:00,자가용,22;6;7;,6;21;24,6,50,여,40,6,1,4,1,2.0,,4,,1,1,50,50110,26,26350,48,48840,2,6,2,5,5,3,6,6,제주특별자치도,제주,2인 여행(가족 외),2022-10-07~2022-10-07,7,6.0,5.0,1,제주특별자치도 제주시 한경면 저지리 2114-1,2,11,3
424153,2210110005,d_d003657,5,앤트러사이트 제주한림점,2022-10-11 00:00:00,2022-10-11 00:00:00,제주특별자치도 제주시 한림읍 한림로 564,제주특별자치도 제주시 한림읍 동명리 1715,126.2581496,33.40777177,,,,,30,11,N,5,,4,4,4,,D01,d003657,22;6;7;,2022-10-11 00:00:00,2022-10-12 00:00:00,자가용,22;6;7;,6;21;24,6,50,여,40,6,1,4,1,2.0,,4,,1,1,50,50110,26,26350,48,48840,2,6,2,5,5,3,6,6,제주특별자치도,제주,2인 여행(가족 외),2022-10-07~2022-10-07,7,6.0,5.0,1,제주특별자치도 제주시 한림읍 한림로 564,0,7,11
424160,2210100007,d_d003785,6,홈플러스 서귀포점,2022-10-10 00:00:00,2022-10-10 00:00:00,제주특별자치도 서귀포시 중앙로 180,제주특별자치도 서귀포시 동홍동 1558,126.5599283,33.26048552,,,,,60,4,Y,6,,4,4,3,,D01,d003785,21;22;,2022-10-10 00:00:00,2022-10-11 00:00:00,자가용,21;22;,1;22;24,1,50,여,30,6,1,2,2,3.0,,4,6.0,3,3,50,50110,26,26350,11,11140,2,2,2,4,2,3,4,4,제주특별자치도,제주,2인 가족 여행,2022-10-09~2022-10-09,2,7.0,3.0,1,제주특별자치도 서귀포시 중앙로 180,2,12,4
424172,2210100006,d_d003785,5,천미천,2022-10-10 00:00:00,2022-10-10 00:00:00,,제주특별자치도 제주시 구좌읍 송당리,126.7545338,33.42736433,,,,,30,1,N,2,,5,5,5,,D01,d003785,21;22;,2022-10-10 00:00:00,2022-10-11 00:00:00,자가용,21;22;,1;22;24,1,50,여,30,6,1,2,2,3.0,,4,6.0,3,3,50,50110,26,26350,11,11140,2,2,2,4,2,3,4,4,제주특별자치도,제주,2인 가족 여행,2022-10-09~2022-10-09,2,7.0,3.0,1,제주특별자치도 제주시 구좌읍 송당리,2,3,1
424175,2210100003,d_d003785,2,해녀촌,2022-10-10 00:00:00,2022-10-10 00:00:00,제주특별자치도 제주시 구좌읍 동복로 33,제주특별자치도 제주시 구좌읍 동복리 1502-1,126.7098809,33.5536616,,,,,30,11,Y,4,,5,5,5,,D01,d003785,21;22;,2022-10-10 00:00:00,2022-10-11 00:00:00,자가용,21;22;,1;22;24,1,50,여,30,6,1,2,2,3.0,,4,6.0,3,3,50,50110,26,26350,11,11140,2,2,2,4,2,3,4,4,제주특별자치도,제주,2인 가족 여행,2022-10-09~2022-10-09,2,7.0,3.0,1,제주특별자치도 제주시 구좌읍 동복로 33,0,12,11
424187,2210100004,d_d003785,3,함덕해수욕장,2022-10-10 00:00:00,2022-10-10 00:00:00,제주특별자치도 제주시 조천읍 조함해안로 525,제주특별자치도 제주시 조천읍 함덕리 1004-10,126.6692389,33.54306157,,,,,30,1,Y,1,,5,5,5,,D01,d003785,21;22;,2022-10-10 00:00:00,2022-10-11 00:00:00,자가용,21;22;,1;22;24,1,50,여,30,6,1,2,2,3.0,,4,6.0,3,3,50,50110,26,26350,11,11140,2,2,2,4,2,3,4,4,제주특별자치도,제주,2인 가족 여행,2022-10-09~2022-10-09,2,7.0,3.0,1,제주특별자치도 제주시 조천읍 조함해안로 525,2,328,1
424515,2210100005,d_d003785,4,카페글렌코,2022-10-10 00:00:00,2022-10-10 00:00:00,제주특별자치도 제주시 구좌읍 비자림로 1202,제주특별자치도 제주시 구좌읍 송당리 2635-8,126.7332415,33.43367131,,,,,30,11,N,1,,5,5,5,,D01,d003785,21;22;,2022-10-10 00:00:00,2022-10-11 00:00:00,자가용,21;22;,1;22;24,1,50,여,30,6,1,2,2,3.0,,4,6.0,3,3,50,50110,26,26350,11,11140,2,2,2,4,2,3,4,4,제주특별자치도,제주,2인 가족 여행,2022-10-09~2022-10-09,2,7.0,3.0,1,제주특별자치도 제주시 구좌읍 비자림로 1202,1,27,11
424534,2210080007,d_d004403,7,라 플라주,2022-10-08 00:00:00,2022-10-08 00:00:00,제주특별자치도 제주시 조천읍 조함해안로 525,제주특별자치도 제주시 조천읍 함덕리 산 14-1,126.6707256,33.54283472,,,POI01000000B31Y5E,오설록티뮤지엄,60,11,N,1,,3,2,1,,D01,d004403,21;24;28;6;9;,2022-10-08 00:00:00,2022-10-11 00:00:00,자가용,21;24;28;6;9;,6;21;24,6,50,남,40,5,1,1,1,3.0,,5,,2,2,50,50130,11,11110,44,44130,4,3,1,5,4,1,6,6,제주특별자치도,제주,2인 여행(가족 외),2022-10-08~2022-10-10,1,3.0,7.0,1,제주특별자치도 제주시 조천읍 조함해안로 525,0,7,11
424541,2210090004,d_d004403,14,수목원테마파크,2022-10-09 00:00:00,2022-10-09 00:00:00,제주특별자치도 제주시 은수길 69,제주특별자치도 제주시 연동 1320,126.4882266,33.47060712,,,,,60,6,N,2,,5,5,5,,D01,d004403,21;24;28;6;9;,2022-10-08 00:00:00,2022-10-11 00:00:00,자가용,21;24;28;6;9;,6;21;24,6,50,남,40,5,1,1,1,3.0,,5,,2,2,50,50130,11,11110,44,44130,4,3,1,5,4,1,6,6,제주특별자치도,제주,2인 여행(가족 외),2022-10-08~2022-10-10,1,3.0,7.0,1,제주특별자치도 제주시 은수길 69,2,21,6
424562,2210100004,d_d004403,22,곽지해수욕장,2022-10-10 00:00:00,2022-10-10 00:00:00,,제주특별자치도 제주시 애월읍 곽지리 1565,126.3046732,33.45065751,,,,,30,1,Y,1,,5,5,5,,D01,d004403,21;24;28;6;9;,2022-10-08 00:00:00,2022-10-11 00:00:00,자가용,21;24;28;6;9;,6;21;24,6,50,남,40,5,1,1,1,3.0,,5,,2,2,50,50130,11,11110,44,44130,4,3,1,5,4,1,6,6,제주특별자치도,제주,2인 여행(가족 외),2022-10-08~2022-10-10,1,3.0,7.0,1,제주특별자치도 제주시 애월읍 곽지리 1565,2,133,1
424695,2210090005,d_d004403,15,은희네해장국 노형점,2022-10-09 00:00:00,2022-10-09 00:00:00,제주특별자치도 제주시 원노형로 40,제주특별자치도 제주시 노형동 939-6,126.4845964,33.48522854,,,,,30,11,Y,4,,5,5,5,,D01,d004403,21;24;28;6;9;,2022-10-08 00:00:00,2022-10-11 00:00:00,자가용,21;24;28;6;9;,6;21;24,6,50,남,40,5,1,1,1,3.0,,5,,2,2,50,50130,11,11110,44,44130,4,3,1,5,4,1,6,6,제주특별자치도,제주,2인 여행(가족 외),2022-10-08~2022-10-10,1,3.0,7.0,1,제주특별자치도 제주시 원노형로 40,0,8,11
424703,2210090001,d_d004403,11,유탑유블레스호텔 제주,2022-10-09 00:00:00,2022-10-09 00:00:00,제주특별자치도 제주시 조천읍 조함해안로 502,제주특별자치도 제주시 조천읍 함덕리 1269-9,126.6662784,33.54241169,,,,,60,24,N,8,,3,1,1,,D01,d004403,21;24;28;6;9;,2022-10-08 00:00:00,2022-10-11 00:00:00,자가용,21;24;28;6;9;,6;21;24,6,50,남,40,5,1,1,1,3.0,,5,,2,2,50,50130,11,11110,44,44130,4,3,1,5,4,1,6,6,제주특별자치도,제주,2인 여행(가족 외),2022-10-08~2022-10-10,1,3.0,7.0,1,제주특별자치도 제주시 조천읍 조함해안로 502,2,22,24
424725,2210080004,d_d004403,4,예향정 제주점,2022-10-08 00:00:00,2022-10-08 00:00:00,제주특별자치도 제주시 신설로11길 2-9,제주특별자치도 제주시 아라이동 3008-5,126.5446842,33.49112408,,,POI01000000BZ1T77,산방산온천,60,11,N,5,,5,4,4,,D01,d004403,21;24;28;6;9;,2022-10-08 00:00:00,2022-10-11 00:00:00,자가용,21;24;28;6;9;,6;21;24,6,50,남,40,5,1,1,1,3.0,,5,,2,2,50,50130,11,11110,44,44130,4,3,1,5,4,1,6,6,제주특별자치도,제주,2인 여행(가족 외),2022-10-08~2022-10-10,1,3.0,7.0,1,제주특별자치도 제주시 신설로11길 2-9,0,1,11
424726,2210080008,d_d004403,8,루스트플레이스 함덕해수욕장점,2022-10-08 00:00:00,2022-10-08 00:00:00,제주특별자치도 제주시 조천읍 조함해안로 526,제주특별자치도 제주시 조천읍 함덕리 1004-28,126.6689612,33.54248741,,,,,60,11,N,6,,4,4,4,,D01,d004403,21;24;28;6;9;,2022-10-08 00:00:00,2022-10-11 00:00:00,자가용,21;24;28;6;9;,6;21;24,6,50,남,40,5,1,1,1,3.0,,5,,2,2,50,50130,11,11110,44,44130,4,3,1,5,4,1,6,6,제주특별자치도,제주,2인 여행(가족 외),2022-10-08~2022-10-10,1,3.0,7.0,1,제주특별자치도 제주시 조천읍 조함해안로 526,0,2,11
424728,2210080010,d_d004403,10,아이미제주비치호텔,2022-10-08 00:00:00,2022-10-09 00:00:00,제주특별자치도 제주시 조천읍 조함해안로 474,제주특별자치도 제주시 조천읍 함덕리 1010,126.6634196,33.54329472,,,,,210,24,N,8,1.0,1,1,1,,D01,d004403,21;24;28;6;9;,2022-10-08 00:00:00,2022-10-11 00:00:00,자가용,21;24;28;6;9;,6;21;24,6,50,남,40,5,1,1,1,3.0,,5,,2,2,50,50130,11,11110,44,44130,4,3,1,5,4,1,6,6,제주특별자치도,제주,2인 여행(가족 외),2022-10-08~2022-10-10,1,3.0,7.0,1,제주특별자치도 제주시 조천읍 조함해안로 474,2,13,24
424741,2210080002,d_d004403,2,새별오름,2022-10-08 00:00:00,2022-10-08 00:00:00,,제주특별자치도 제주시 애월읍 봉성리 산 59-8,126.3577307,33.36627759,,,,,30,7,Y,1,,5,5,5,,D01,d004403,21;24;28;6;9;,2022-10-08 00:00:00,2022-10-11 00:00:00,자가용,21;24;28;6;9;,6;21;24,6,50,남,40,5,1,1,1,3.0,,5,,2,2,50,50130,11,11110,44,44130,4,3,1,5,4,1,6,6,제주특별자치도,제주,2인 여행(가족 외),2022-10-08~2022-10-10,1,3.0,7.0,1,제주특별자치도 제주시 애월읍 봉성리 산 59-8,2,202,1
424768,2210100001,d_d004403,19,맥도날드 제주공항DT점,2022-10-10 00:00:00,2022-10-10 00:00:00,제주특별자치도 제주시 도령로 159,제주특별자치도 제주시 용담이동 1787,126.4926152,33.49506464,,,,,30,11,Y,6,,5,5,5,,D01,d004403,21;24;28;6;9;,2022-10-08 00:00:00,2022-10-11 00:00:00,자가용,21;24;28;6;9;,6;21;24,6,50,남,40,5,1,1,1,3.0,,5,,2,2,50,50130,11,11110,44,44130,4,3,1,5,4,1,6,6,제주특별자치도,제주,2인 여행(가족 외),2022-10-08~2022-10-10,1,3.0,7.0,1,제주특별자치도 제주시 도령로 159,0,6,11
424774,2210080005,d_d004403,5,함덕해수욕장,2022-10-08 00:00:00,2022-10-08 00:00:00,제주특별자치도 제주시 조천읍 조함해안로 525,제주특별자치도 제주시 조천읍 함덕리 1004-10,126.6692389,33.54306157,,,,,60,1,Y,1,,5,5,5,,D01,d004403,21;24;28;6;9;,2022-10-08 00:00:00,2022-10-11 00:00:00,자가용,21;24;28;6;9;,6;21;24,6,50,남,40,5,1,1,1,3.0,,5,,2,2,50,50130,11,11110,44,44130,4,3,1,5,4,1,6,6,제주특별자치도,제주,2인 여행(가족 외),2022-10-08~2022-10-10,1,3.0,7.0,1,제주특별자치도 제주시 조천읍 조함해안로 525,2,328,1
425102,2210090006,d_d004403,16,라라카페 더블루,2022-10-09 00:00:00,2022-10-09 00:00:00,제주특별자치도 제주시 원노형로 36,제주특별자치도 제주시 노형동 939-4,126.4846916,33.48550843,,,,,60,11,N,9,,4,3,4,,D01,d004403,21;24;28;6;9;,2022-10-08 00:00:00,2022-10-11 00:00:00,자가용,21;24;28;6;9;,6;21;24,6,50,남,40,5,1,1,1,3.0,,5,,2,2,50,50130,11,11110,44,44130,4,3,1,5,4,1,6,6,제주특별자치도,제주,2인 여행(가족 외),2022-10-08~2022-10-10,1,3.0,7.0,1,제주특별자치도 제주시 원노형로 36,1,5,11
425107,2210080003,d_d004403,3,제주아트센터,2022-10-08 00:00:00,2022-10-08 00:00:00,제주특별자치도 제주시 오남로 231,제주특별자치도 제주시 오라이동 898-8,126.5155393,33.47513108,,,,,30,3,N,1,,3,4,4,,D01,d004403,21;24;28;6;9;,2022-10-08 00:00:00,2022-10-11 00:00:00,자가용,21;24;28;6;9;,6;21;24,6,50,남,40,5,1,1,1,3.0,,5,,2,2,50,50130,11,11110,44,44130,4,3,1,5,4,1,6,6,제주특별자치도,제주,2인 여행(가족 외),2022-10-08~2022-10-10,1,3.0,7.0,1,제주특별자치도 제주시 오남로 231,2,2,3
425109,2210080009,d_d004403,9,함덕해수욕장,2022-10-08 00:00:00,2022-10-08 00:00:00,제주특별자치도 제주시 조천읍 조함해안로 525,제주특별자치도 제주시 조천읍 함덕리 1004-10,126.6692389,33.54306157,,,,,30,1,Y,1,,5,5,5,,D01,d004403,21;24;28;6;9;,2022-10-08 00:00:00,2022-10-11 00:00:00,자가용,21;24;28;6;9;,6;21;24,6,50,남,40,5,1,1,1,3.0,,5,,2,2,50,50130,11,11110,44,44130,4,3,1,5,4,1,6,6,제주특별자치도,제주,2인 여행(가족 외),2022-10-08~2022-10-10,1,3.0,7.0,1,제주특별자치도 제주시 조천읍 조함해안로 525,2,328,1
